"nodeID" "nodeLabel" "latitude" "longitude" "country_name" "country_ISO3"
150 "Wil" 47.4629159999998 9.03948599999978 "Switzerland" "CHE"
11 "Baden" 47.4783794999998 8.30794999999981 "Switzerland" "CHE"
59 "Kreuzlingen" 47.6537619999999 9.16476349999979 "Switzerland" "CHE"
89 "Morges" 46.5111899999999 6.4949129999998 "Switzerland" "CHE"
71 "Lausanne" 46.5166044999999 6.62858699999978 "Switzerland" "CHE"
134 "Thun" 46.7540934999998 7.62904699999979 "Switzerland" "CHE"
112 "Renens VD" 46.5367774999999 6.58015449999979 "Switzerland" "CHE"
78 "Lyss" 47.0774849999999 7.3062084999998 "Switzerland" "CHE"
87 "Montreux" 46.4343354999998 6.91211249999981 "Switzerland" "CHE"
141 "Vevey" 46.4634699999999 6.8425329999998 "Switzerland" "CHE"
113 "Rheinfelden" 47.5501849999999 7.78955099999979 "Switzerland" "CHE"
114 "Richterswil" 47.2085814999998 8.70767599999979 "Switzerland" "CHE"
26 "Burghalden" 47.2088679999999 8.69305599999979 "Switzerland" "CHE"
110 "Rapperswil" 47.2246609999999 8.81844099999978 "Switzerland" "CHE"
14 "Bellinzona" 46.1948299999999 9.02981449999979 "Switzerland" "CHE"
31 "Cointrin" 46.2207794999998 6.09522249999981 "Switzerland" "CHE"
155 "Zimeysa" 46.2213304999999 6.0657319999998 "Switzerland" "CHE"
139 "Vernier-Meyrin" 46.2224104999999 6.0769774999998 "Switzerland" "CHE"
123 "Sion" 46.2273934999998 7.3601504999998 "Switzerland" "CHE"
103 "Ostermundigen" 46.9566699999998 7.48194649999979 "Switzerland" "CHE"
140 "Versoix" 46.2797944999998 6.16557799999978 "Switzerland" "CHE"
106 "Pont-Céard" 46.2875799999998 6.16263899999979 "Switzerland" "CHE"
121 "Sierre/Siders" 46.2915759999998 7.5324784999998 "Switzerland" "CHE"
92 "Münchenstein" 47.5145469999999 7.6174029999998 "Switzerland" "CHE"
9 "Arbon Seemoosriet" 47.5211629999999 9.42514199999979 "Switzerland" "CHE"
159 "Zürich HB" 47.3789719999998 8.53702999999979 "Switzerland" "CHE"
100 "Olten" 47.3521894999998 7.90803399999979 "Switzerland" "CHE"
22 "Bülach" 47.5235749999999 8.53693749999979 "Switzerland" "CHE"
94 "Muttenz" 47.5340669999999 7.6469389999998 "Switzerland" "CHE"
